"Bug ID","Type","Summary","Product","Component","Assignee","Status","Resolution","Updated","Hardware","Priority","Severity","Summary","OS","Triage Owner"
1742198,"task","[wpt-sync] Sync PR 31693 - Remove calc-specific test case from grid WPT","Core","Layout: Grid","wptsync","REOPENED"," ---","2021-11-23 10:17:26","All","P4"," --","[wpt-sync] Sync PR 31693 - Remove calc-specific test case from grid WPT","All","Daniel Holbert [:dholbert]"
1755575,"task","[wpt-sync] Sync PR 32851 - [css-flex] Dry run for new intrinsic size algorithm","Core","Layout: Flexbox","wptsync","NEW"," ---","2022-02-15 14:00:43","All","P4"," --","[wpt-sync] Sync PR 32851 - [css-flex] Dry run for new intrinsic size algorithm","All","Daniel Holbert [:dholbert]"
1641854,"task","[wpt-sync] Sync PR 23843 - Fix when atomic inline with self-painting layer is truncated","Core","Layout","wptsync","NEW"," ---","2020-06-08 02:50:58","All","P4"," --","[wpt-sync] Sync PR 23843 - Fix when atomic inline with self-painting layer is truncated","All","Daniel Holbert [:dholbert]"
1680219,"task","[wpt-sync] Sync PR 26715 - [css-lists] test <div> and <span><div> in list item","Core","Layout: Generated Content, Lists, and Counters","wptsync","NEW"," ---","2020-12-02 02:35:07","All","P4"," --","[wpt-sync] Sync PR 26715 - [css-lists] test <div> and <span><div> in list item","All","Emilio Cobos Álvarez (:emilio)"
1727689,"task","[wpt-sync] Sync PR 30189 - Merge permissions test into single file","Testing","web-platform-tests","wptsync","NEW"," ---","2022-02-13 13:18:23","All","P4"," --","[wpt-sync] Sync PR 30189 - Merge permissions test into single file","All","James Graham [:jgraham]"
1754178,"task","[wpt-sync] Sync PR 32744 - Shadow DOM: Fix :focus selector behavior for shadow hosts","Core","DOM: Core & HTML","wptsync","NEW"," ---","2022-02-13 13:18:23","All","P4"," --","[wpt-sync] Sync PR 32744 - Shadow DOM: Fix :focus selector behavior for shadow hosts","All","Hsin-Yi Tsai [:hsinyi]"
1665435,"task","[wpt-sync] Sync PR 25573 - [IntersectionObserver] Fix cross-origin check for honoring rootMargin","Core","Layout","wptsync","NEW"," ---","2020-09-16 10:32:33","All","P4"," --","[wpt-sync] Sync PR 25573 - [IntersectionObserver] Fix cross-origin check for honoring rootMargin","All","Daniel Holbert [:dholbert]"
1714707,"task","Enable CAs to delete Root Inclusion Root Cases that are mistakenly created","NSS","Common CA Database","nobody","NEW"," ---","2021-06-04 16:17:05","Unspecified","P4"," --","Enable CAs to delete Root Inclusion Root Cases that are mistakenly created","Unspecified",
1752921,"task","[wpt-sync] Sync PR 32622 - Implement AbortSignal.timeout","Core","DOM: Core & HTML","wptsync","NEW"," ---","2022-02-17 12:15:38","All","P4"," --","[wpt-sync] Sync PR 32622 - Implement AbortSignal.timeout","All","Hsin-Yi Tsai [:hsinyi]"
1661380,"task","[wpt-sync] Sync PR 25254 - Update interfaces/payment-request.idl","Core","DOM: Core & HTML","wptsync","NEW"," ---","2020-09-01 12:01:32","All","P4"," --","[wpt-sync] Sync PR 25254 - Update interfaces/payment-request.idl","All","Hsin-Yi Tsai [:hsinyi]"
1698715,"task","[wpt-sync] Sync PR 28096 - WIP: Add tests for color space","Core","DOM: Core & HTML","wptsync","NEW"," ---","2021-03-15 22:50:28","All","P4"," --","[wpt-sync] Sync PR 28096 - WIP: Add tests for color space","All","Hsin-Yi Tsai [:hsinyi]"
1747099,"task","[wpt-sync] Sync PR 32159 - wip","Testing","web-platform-tests","wptsync","NEW"," ---","2021-12-21 08:53:03","All","P4"," --","[wpt-sync] Sync PR 32159 - wip","All","James Graham [:jgraham]"
1642743,"task","[wpt-sync] Sync PR 23919 - [AspectRatio] Handle abspos elements","Core","Layout","wptsync","NEW"," ---","2020-06-02 12:24:59","All","P4"," --","[wpt-sync] Sync PR 23919 - [AspectRatio] Handle abspos elements","All","Daniel Holbert [:dholbert]"
1729006,"task","[wpt-sync] Sync PR 30333 - WebIDL: Add tests for function property enumeration order","Testing","web-platform-tests","wptsync","NEW"," ---","2021-09-03 07:29:43","All","P4"," --","[wpt-sync] Sync PR 30333 - WebIDL: Add tests for function property enumeration order","All","James Graham [:jgraham]"
1754289,"task","[wpt-sync] Sync PR 32755 - WebKit export of https://bugs.webkit.org/show_bug.cgi?id=236324","Core","DOM: Core & HTML","wptsync","NEW"," ---","2022-02-13 13:18:23","All","P4"," --","[wpt-sync] Sync PR 32755 - WebKit export of https://bugs.webkit.org/show_bug.cgi?id=236324","All","Hsin-Yi Tsai [:hsinyi]"
1630245,"task","[wpt-sync] Sync PR 22964 - Add some more tests for host functions.","Testing","web-platform-tests","wptsync","NEW"," ---","2020-04-15 06:13:54","All","P4"," --","[wpt-sync] Sync PR 22964 - Add some more tests for host functions.","All","James Graham [:jgraham]"
1661834,"task","[wpt-sync] Sync PR 25280 - Fix incorrect delay of DelayNode","Core","Web Audio","wptsync","NEW"," ---","2020-09-01 12:01:32","All","P4"," --","[wpt-sync] Sync PR 25280 - Fix incorrect delay of DelayNode","All","Paul Adenot (:padenot)"
1700135,"task","[wpt-sync] Sync PR 28172 - Reland ""Create canvasFilter class and interface""","Testing","web-platform-tests","wptsync","NEW"," ---","2021-03-22 09:04:08","All","P4"," --","[wpt-sync] Sync PR 28172 - Reland ""Create canvasFilter class and interface""","All","James Graham [:jgraham]"
1751356,"task","[wpt-sync] Sync PR 32488 - Measure potentially dangling <iframe name> values.","Core","DOM: Networking","wptsync","NEW"," ---","2022-01-21 00:26:15","All","P4"," --","[wpt-sync] Sync PR 32488 - Measure potentially dangling <iframe name> values.","All","Dragana Damjanovic [:dragana]"
1689051,"task","[wpt-sync] Sync PR 27345 - CSP: Remove WPT testing 'self' in local iframe","Testing","web-platform-tests","wptsync","NEW"," ---","2021-01-26 23:41:17","All","P4"," --","[wpt-sync] Sync PR 27345 - CSP: Remove WPT testing 'self' in local iframe","All","James Graham [:jgraham]"
1738238,"task","Missing a ""Adding Glean to your [Rust] project""  page on the Glean book","Data Platform and Tools","Glean: SDK","nobody","NEW"," ---","2021-11-03 11:31:11","Unspecified","P4"," --","Missing a ""Adding Glean to your [Rust] project""  page on the Glean book","Unspecified","Jan-Erik Rediger [:janerik]"
1755086,"task","[wpt-sync] Sync PR 32824 - Add WPT for script-blocking and non-script-blocking style elements","Core","DOM: Core & HTML","wptsync","NEW"," ---","2022-02-13 13:18:23","All","P4"," --","[wpt-sync] Sync PR 32824 - Add WPT for script-blocking and non-script-blocking style elements","All","Hsin-Yi Tsai [:hsinyi]"
1638611,"task","[wpt-sync] Sync PR 23659 - Remove dummy layers from CompositedLayerMapping","Core","Layout","wptsync","NEW"," ---","2020-05-16 18:11:14","All","P4"," --","[wpt-sync] Sync PR 23659 - Remove dummy layers from CompositedLayerMapping","All","Daniel Holbert [:dholbert]"
1723223,"task","[wpt-sync] Sync PR 29855 - Fix WPT the-details-element/toggleEvent.html","Core","DOM: Core & HTML","wptsync","NEW"," ---","2021-07-30 14:41:41","All","P4"," --","[wpt-sync] Sync PR 29855 - Fix WPT the-details-element/toggleEvent.html","All","Hsin-Yi Tsai [:hsinyi]"
1753895,"task","[wpt-sync] Sync PR 32711 - Upstream additions to css/css-color/parsing from WebKit","Core","CSS Parsing and Computation","wptsync","NEW"," ---","2022-02-13 13:18:23","All","P4"," --","[wpt-sync] Sync PR 32711 - Upstream additions to css/css-color/parsing from WebKit","All","Emilio Cobos Álvarez (:emilio)"
1663239,"task","[wpt-sync] Sync PR 25412 - Update interfaces/intersection-observer.idl","Testing","web-platform-tests","wptsync","NEW"," ---","2020-09-07 06:02:07","All","P4"," --","[wpt-sync] Sync PR 25412 - Update interfaces/intersection-observer.idl","All","James Graham [:jgraham]"
1710404,"task","[wpt-sync] Sync PR 28931 - Test requestSubmit + autofocus combination","Core","DOM: Forms","wptsync","NEW"," ---","2021-05-10 17:19:33","All","P4"," --","[wpt-sync] Sync PR 28931 - Test requestSubmit + autofocus combination","All","Hsin-Yi Tsai [:hsinyi]"
1752560,"task","[wpt-sync] Sync PR 32594 - [PaymentHandler] Fix crash in PaymentInstruments.set","Core","DOM: Web Payments","wptsync","NEW"," ---","2022-02-13 13:18:23","All","P4"," --","[wpt-sync] Sync PR 32594 - [PaymentHandler] Fix crash in PaymentInstruments.set","All","Jens Stutte [:jstutte]"
1660525,"task","[wpt-sync] Sync PR 25188 - Move multi-pointer-preventdefault.html to wpt","Testing","web-platform-tests","wptsync","NEW"," ---","2020-08-21 11:04:22","All","P4"," --","[wpt-sync] Sync PR 25188 - Move multi-pointer-preventdefault.html to wpt","All","James Graham [:jgraham]"
1695686,"defect","Investigate upward trend in recoverable network errors","Data Platform and Tools","Glean: SDK","nobody","NEW"," ---","2021-03-15 08:37:12","Unspecified","P4"," --","Investigate upward trend in recoverable network errors","Unspecified","Jan-Erik Rediger [:janerik]"
1745753,"enhancement","Support external denominators on the rate metric type","Data Platform and Tools","Glean.js","nobody","NEW"," ---","2022-01-10 05:18:44","Unspecified","P4"," --","Support external denominators on the rate metric type","Unspecified","Beatriz Rizental [:brizental]"
1756215,"task","[wpt-sync] Sync PR 32905 - [inert] Expand tests for interactivity of inert frames","Testing","web-platform-tests","wptsync","NEW"," ---","2022-02-18 10:54:28","All","P4"," --","[wpt-sync] Sync PR 32905 - [inert] Expand tests for interactivity of inert frames","All","James Graham [:jgraham]"
1647351,"enhancement","Improve the CHANGELOG consistency (introducing BUGFIX et al)","Data Platform and Tools","Glean: SDK","nobody","NEW"," ---","2021-01-27 01:16:01","Unspecified","P4"," --","Improve the CHANGELOG consistency (introducing BUGFIX et al)","Unspecified","Jan-Erik Rediger [:janerik]"
1735042,"task","[wpt-sync] Sync PR 31177 - Tests for requestIdleCallback deadline computation","Core","DOM: Core & HTML","wptsync","NEW"," ---","2021-10-10 03:44:42","All","P4"," --","[wpt-sync] Sync PR 31177 - Tests for requestIdleCallback deadline computation","All","Hsin-Yi Tsai [:hsinyi]"
1754605,"task","[wpt-sync] Sync PR 32788 - Reland ""[LayoutNG] Add PropagateChildBreakValues flag to the ConstraintSpace""","Core","Layout","wptsync","NEW"," ---","2022-02-13 13:18:23","All","P4"," --","[wpt-sync] Sync PR 32788 - Reland ""[LayoutNG] Add PropagateChildBreakValues flag to the ConstraintSpace""","All","Daniel Holbert [:dholbert]"
1634754,"task","`on_ready_to_submit_pings` doesn't say when it should be called","Data Platform and Tools","Glean: SDK","nobody","NEW"," ---","2021-01-27 01:16:09","Unspecified","P4"," --","`on_ready_to_submit_pings` doesn't say when it should be called","Unspecified","Jan-Erik Rediger [:janerik]"
1718147,"task","Run ALV over full hierarchies in Audit and Root Inclusion Cases","NSS","Common CA Database","nobody","NEW"," ---","2021-06-24 15:14:44","Unspecified","P4"," --","Run ALV over full hierarchies in Audit and Root Inclusion Cases","Unspecified",
1753363,"task","[wpt-sync] Sync PR 32669 - Add more tentative WPT tests for render-blocking elements","Testing","web-platform-tests","wptsync","NEW"," ---","2022-02-13 13:18:23","All","P4"," --","[wpt-sync] Sync PR 32669 - Add more tentative WPT tests for render-blocking elements","All","James Graham [:jgraham]"
1662604,"task","[wpt-sync] Sync PR 25347 - Cleanup WebCodecs WPT","Testing","web-platform-tests","wptsync","NEW"," ---","2020-09-07 06:02:07","All","P4"," --","[wpt-sync] Sync PR 25347 - Cleanup WebCodecs WPT","All","James Graham [:jgraham]"
1705269,"task","[wpt-sync] Sync PR 28500 - UserTiming: make toJSON include detail","Core","Performance","wptsync","NEW"," ---","2021-04-14 18:55:13","All","P4"," --","[wpt-sync] Sync PR 28500 - UserTiming: make toJSON include detail","All","Patricia Lawless"
1752203,"task","[wpt-sync] Sync PR 32561 - Window Placement: Await visibilitychange in WPT for resolved bounds","Testing","web-platform-tests","wptsync","NEW"," ---","2022-02-13 13:18:23","All","P4"," --","[wpt-sync] Sync PR 32561 - Window Placement: Await visibilitychange in WPT for resolved bounds","All","James Graham [:jgraham]"
1656912,"defect","Issues with the Voice ping","Data Platform and Tools","General","nobody","NEW"," ---","2020-08-17 09:31:55","Unspecified","P4"," --","Issues with the Voice ping","Unspecified","Mark Reid [:mreid]"
1743490,"task","[wpt-sync] Sync PR 31781 - Allow computed accessible nodes to be backed by text nodes","Testing","web-platform-tests","wptsync","NEW"," ---","2021-11-29 13:01:48","All","P4"," --","[wpt-sync] Sync PR 31781 - Allow computed accessible nodes to be backed by text nodes","All","James Graham [:jgraham]"
1755821,"task","[wpt-sync] Sync PR 32866 - Fix idlharness-shadowrealm.js when tests don't immediately fail","Testing","web-platform-tests","wptsync","NEW"," ---","2022-02-16 16:52:43","All","P4"," --","[wpt-sync] Sync PR 32866 - Fix idlharness-shadowrealm.js when tests don't immediately fail","All","James Graham [:jgraham]"
1753527,"task","[wpt-sync] Sync PR 32681 - Bump pillow from 8.4.0 to 9.0.1 in /tools","Testing","web-platform-tests","wptsync","NEW"," ---","2022-02-03 14:17:08","All","P4"," --","[wpt-sync] Sync PR 32681 - Bump pillow from 8.4.0 to 9.0.1 in /tools","All","James Graham [:jgraham]"
1662774,"task","[wpt-sync] Sync PR 25364 - Move content/shell/$process/web_test to content/web_test/$process","Core","DOM: Device Interfaces","wptsync","NEW"," ---","2020-09-07 06:10:21","All","P4"," --","[wpt-sync] Sync PR 25364 - Move content/shell/$process/web_test to content/web_test/$process","All","Chris Martin [:cmartin]"
1707373,"task","[wpt-sync] Sync PR 28676 - [idlharness.js] Drop validation test created by idl_test()","Testing","web-platform-tests","wptsync","NEW"," ---","2021-04-24 09:16:28","All","P4"," --","[wpt-sync] Sync PR 28676 - [idlharness.js] Drop validation test created by idl_test()","All","James Graham [:jgraham]"
1752411,"task","[wpt-sync] Sync PR 32574 - Adding support for layers to RestoreMatrixClipStack","Core","DOM: Core & HTML","wptsync","NEW"," ---","2022-01-27 12:32:35","All","P4"," --","[wpt-sync] Sync PR 32574 - Adding support for layers to RestoreMatrixClipStack","All","Hsin-Yi Tsai [:hsinyi]"
1658633,"task","[wpt-sync] Sync PR 24964 - Rename document policy 'layout-animations' to 'animations'","Testing","web-platform-tests","wptsync","NEW"," ---","2020-08-11 13:19:06","All","P4"," --","[wpt-sync] Sync PR 24964 - Rename document policy 'layout-animations' to 'animations'","All","James Graham [:jgraham]"
1755929,"task","[wpt-sync] Sync PR 32879 - Update lxml to 4.8.0","Core","CSS Parsing and Computation","wptsync","NEW"," ---","2022-02-17 06:54:00","All","P4"," --","[wpt-sync] Sync PR 32879 - Update lxml to 4.8.0","All","Emilio Cobos Álvarez (:emilio)"
1682244,"enhancement","Consider adding a `set_now` or `now` API for RLB datetimes","Data Platform and Tools","Glean: SDK","nobody","NEW"," ---","2021-02-12 04:46:41","Unspecified","P4"," --","Consider adding a `set_now` or `now` API for RLB datetimes","Unspecified","Jan-Erik Rediger [:janerik]"
1754396,"defect","Intermittent Python CI failure: ""successfully sent 200"" not logged","Data Platform and Tools","Glean: SDK","nobody","NEW"," ---","2022-02-14 07:27:03","Unspecified","P4"," --","Intermittent Python CI failure: ""successfully sent 200"" not logged","Unspecified","Jan-Erik Rediger [:janerik]"
1753079,"task","[wpt-sync] Sync PR 32643 - [M2] Virtual Card Enrollment Strike Database","Testing","web-platform-tests","wptsync","NEW"," ---","2022-02-01 10:43:23","All","P4"," --","[wpt-sync] Sync PR 32643 - [M2] Virtual Card Enrollment Strike Database","All","James Graham [:jgraham]"
1662206,"task","[wpt-sync] Sync PR 25298 - Update interfaces/native-file-system.idl and test","Testing","web-platform-tests","wptsync","NEW"," ---","2020-09-01 12:01:32","All","P4"," --","[wpt-sync] Sync PR 25298 - Update interfaces/native-file-system.idl and test","All","James Graham [:jgraham]"
1702065,"task","[wpt-sync] Sync PR 28306 - Make changes to declarative Shadow DOM getInnerHTML API","Core","DOM: Core & HTML","wptsync","NEW"," ---","2021-03-30 15:32:28","All","P4"," --","[wpt-sync] Sync PR 28306 - Make changes to declarative Shadow DOM getInnerHTML API","All","Hsin-Yi Tsai [:hsinyi]"
1748635,"task","[wpt-sync] Sync PR 32246 - Make gfx::InsetsF::Scale() a mutating method","Testing","web-platform-tests","wptsync","NEW"," ---","2022-01-05 06:08:01","All","P4"," --","[wpt-sync] Sync PR 32246 - Make gfx::InsetsF::Scale() a mutating method","All","James Graham [:jgraham]"
1751879,"task","[wpt-sync] Sync PR 32528 - Some screen orientation API tests won't be passed since the order of event and promise is incorrect.","Core","DOM: Core & HTML","wptsync","NEW"," ---","2022-02-13 13:18:23","All","P4"," --","[wpt-sync] Sync PR 32528 - Some screen orientation API tests won't be passed since the order of event and promise is incorrect.","All","Hsin-Yi Tsai [:hsinyi]"
1654720,"task","[wpt-sync] Sync PR 24712 - [service-workers] Correct multipart response","Testing","web-platform-tests","wptsync","NEW"," ---","2020-07-22 20:13:38","All","P4"," --","[wpt-sync] Sync PR 24712 - [service-workers] Correct multipart response","All","James Graham [:jgraham]"
